,City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
227,Montreal,1976.0,Athletics,Athletics,pentathlon,"SIEGL, Siegrun",Women,GDR,East Germany,W,Gold
228,Montreal,1976.0,Athletics,Athletics,4x400m relay,"MALETZKI, Doris",Women,GDR,East Germany,W,Gold
229,Montreal,1976.0,Athletics,Athletics,100m hurdles,"LEBEDEVA, Natalya",Women,URS,Soviet Union,W,Bronze
230,Montreal,1976.0,Athletics,Athletics,decathlon,"KRATSCHMER, Guido",Men,FRG,West Germany,M,Silver
231,Montreal,1976.0,Athletics,Athletics,shot put,"BEYER, Udo",Men,GDR,East Germany,M,Gold
232,Montreal,1976.0,Athletics,Athletics,3000m steeplechase,"BAUMGARTL, Frank",Men,GDR,East Germany,M,Bronze
233,Montreal,1976.0,Athletics,Athletics,4x400m relay,"CHISTYAKOVA-SOKOLOVA, Natalya",Women,URS,Soviet Union,W,Bronze
234,Montreal,1976.0,Athletics,Athletics,shot put,"MIRONOV, Yevgeni",Men,URS,Soviet Union,M,Silver
235,Montreal,1976.0,Athletics,Athletics,400m hurdles,"SHINE, Michael Lyle",Men,USA,United States,M,Silver
236,Montreal,1976.0,Athletics,Athletics,400m hurdles,"MOSES, Edwin",Men,USA,United States,M,Gold
237,Montreal,1976.0,Athletics,Athletics,decathlon,"JENNER, William Bruce",Men,USA,United States,M,Gold
238,Montreal,1976.0,Athletics,Athletics,3000m steeplechase,"GARDERUD, Anders",Men,SWE,Sweden,M,Gold
239,Montreal,1976.0,Athletics,Athletics,pole vault,"SLUSARSKI, Tadeusz",Men,POL,Poland,M,Gold
240,Montreal,1976.0,Athletics,Athletics,long jump,"VOIGT, Angela",Women,GDR,East Germany,W,Gold
241,Montreal,1976.0,Athletics,Athletics,4x100m relay,"HAMPTON, Millard Frank Jr.",Men,USA,United States,M,Gold
242,Montreal,1976.0,Athletics,Athletics,4x100m relay,"SILOVS, Yuris",Men,URS,Soviet Union,M,Bronze
243,Montreal,1976.0,Athletics,Athletics,20km walk,"FRENKEL, Peter",Men,GDR,East Germany,M,Bronze
244,Montreal,1976.0,Athletics,Athletics,100m,"QUARRIE, Donald",Men,JAM,Jamaica,M,Silver
245,Montreal,1976.0,Athletics,Athletics,pole vault,"ROBERTS, David Luther",Men,USA,United States,M,Bronze
246,Montreal,1976.0,Athletics,Athletics,400m,"FRAZIER, Herman Ronald",Men,USA,United States,M,Bronze
247,Montreal,1976.0,Athletics,Athletics,4x100m relay,"HELTEN, Inge",Women,FRG,West Germany,W,Silver
248,Montreal,1976.0,Athletics,Athletics,triple jump,"SANEEV, Viktor",Men,URS,Soviet Union,M,Gold
249,Montreal,1976.0,Athletics,Athletics,400m,"STROPAHL-STREIDT, Ellen",Women,GDR,East Germany,W,Bronze
250,Montreal,1976.0,Athletics,Athletics,5000m,"VIREN, Lasse",Men,FIN,Finland,M,Gold
251,Montreal,1976.0,Athletics,Athletics,4x100m relay,"ECKERT-WÖCKEL, Bärbel",Women,GDR,East Germany,W,Gold
252,Montreal,1976.0,Athletics,Athletics,4x400m relay,"BREHMER-LATHAN, Christina",Women,GDR,East Germany,W,Gold
253,Montreal,1976.0,Athletics,Athletics,10000m,"VIREN, Lasse",Men,FIN,Finland,M,Gold
254,Montreal,1976.0,Athletics,Athletics,4x400m relay,"JAREMSKI, Zbigniew",Men,POL,Poland,M,Silver
255,Montreal,1976.0,Athletics,Athletics,long jump,"WILLIAMS, Randel Luvelle",Men,USA,United States,M,Silver
256,Montreal,1976.0,Athletics,Athletics,4x100m relay,"KURRAT, Klaus-Dieter",Men,GDR,East Germany,M,Silver
257,Montreal,1976.0,Athletics,Athletics,10000m,"FOSTER, Brendan",Men,GBR,United Kingdom,M,Bronze
258,Montreal,1976.0,Athletics,Athletics,javelin throw,"NEMETH, Miklos",Men,HUN,Hungary,M,Gold
259,Montreal,1976.0,Athletics,Athletics,4x400m relay,"KLIMOVOCHA, Inta",Women,URS,Soviet Union,W,Bronze
260,Montreal,1976.0,Athletics,Athletics,marathon,"SHORTER, Frank Charles",Men,USA,United States,M,Silver
261,Montreal,1976.0,Athletics,Athletics,shot put,"CHIZHOVA, Nadezhda",Women,URS,Soviet Union,W,Silver
262,Montreal,1976.0,Athletics,Athletics,4x400m relay,"AKSENOVA, Lyudmila",Women,URS,Soviet Union,W,Bronze
263,Montreal,1976.0,Athletics,Athletics,javelin throw,"MEGELEA, Gheorghe",Men,ROU,Romania,M,Bronze
264,Montreal,1976.0,Athletics,Athletics,5000m,"QUAX, Dick Theodorus",Men,NZL,New Zealand,M,Silver
265,Montreal,1976.0,Athletics,Athletics,20km walk,"REIMANN, Hans",Men,GDR,East Germany,M,Silver
266,Montreal,1976.0,Athletics,Athletics,high jump,"WSZOLA, Jacek",Men,POL,Poland,M,Gold
267,Montreal,1976.0,Athletics,Athletics,4x400m relay,"NEWHOUSE, Frederick Vaughn",Men,USA,United States,M,Gold
268,Montreal,1976.0,Athletics,Athletics,javelin throw,"FUCHS, Ruth",Women,GDR,East Germany,W,Gold
269,Montreal,1976.0,Athletics,Athletics,4x100m relay,"GLANCE, Harvey Edward",Men,USA,United States,M,Gold
270,Montreal,1976.0,Athletics,Athletics,4x400m relay,"ROHDE, Brigitte",Women,GDR,East Germany,W,Gold
271,Montreal,1976.0,Athletics,Athletics,long jump,"MCMILLAN, Catherine Laverne",Women,USA,United States,W,Silver
272,Montreal,1976.0,Athletics,Athletics,high jump,"BLAGOEVA-DIMITROVA, Yordanka",Women,BUL,Bulgaria,W,Bronze
273,Montreal,1976.0,Athletics,Athletics,400m hurdles,"GAVRILENKO, Yevgeni",Men,URS,Soviet Union,M,Bronze
274,Montreal,1976.0,Athletics,Athletics,marathon,"LISMONT, Karel",Men,BEL,Belgium,M,Bronze
275,Montreal,1976.0,Athletics,Athletics,4x100m relay,"POSSEKEL, Elvira",Women,FRG,West Germany,W,Silver
276,Montreal,1976.0,Athletics,Athletics,4x100m relay,"STECHER, Renate",Women,GDR,East Germany,W,Gold
277,Montreal,1976.0,Athletics,Athletics,4x400m relay,"BROWN, Benjamin Gene",Men,USA,United States,M,Gold
278,Montreal,1976.0,Athletics,Athletics,200m,"RICHTER-IRRGANG, Annegret",Women,FRG,West Germany,W,Silver
279,Montreal,1976.0,Athletics,Athletics,200m,"QUARRIE, Donald",Men,JAM,Jamaica,M,Gold
280,Montreal,1976.0,Athletics,Athletics,10000m,"LOPES, Carlos",Men,POR,Portugal,M,Silver
281,Montreal,1976.0,Athletics,Athletics,400m,"NEWHOUSE, Frederick Vaughn",Men,USA,United States,M,Silver
282,Montreal,1976.0,Athletics,Athletics,javelin throw,"SIITONEN, Hannu Juhani",Men,FIN,Finland,M,Silver
283,Montreal,1976.0,Athletics,Athletics,pole vault,"KALLIOMÄKI, Antti Tapani",Men,FIN,Finland,M,Silver
284,Montreal,1976.0,Athletics,Athletics,4x400m relay,"KOLESNIKOVA-ILYINA, Nadezhda",Women,URS,Soviet Union,W,Bronze
285,Montreal,1976.0,Athletics,Athletics,110m hurdles,"DRUT, Guy",Men,FRA,France,M,Gold
286,Montreal,1976.0,Athletics,Athletics,triple jump,"DE OLIVEIRA, Joao Carlos",Men,BRA,Brazil,M,Bronze
287,Montreal,1976.0,Athletics,Athletics,hammer throw,"SPIRIDONOV, Aleksei",Men,URS,Soviet Union,M,Silver
288,Montreal,1976.0,Athletics,Athletics,discus throw,"HINZMANN, Gabriele",Women,GDR,East Germany,W,Bronze
289,Montreal,1976.0,Athletics,Athletics,4x100m relay,"BORZOV, Valery",Men,URS,Soviet Union,M,Bronze
290,Montreal,1976.0,Athletics,Athletics,long jump,"ALFEEVA, Lidia",Women,URS,Soviet Union,W,Bronze
291,Montreal,1976.0,Athletics,Athletics,400m,"SZEWINSKA, Irena",Women,POL,Poland,W,Gold
292,Montreal,1976.0,Athletics,Athletics,shot put,"FIBINGEROVA, Helena",Women,TCH,Czechoslovakia,W,Bronze
293,Montreal,1976.0,Athletics,Athletics,4x100m relay,"KOKOT, Manfred",Men,GDR,East Germany,M,Silver
294,Montreal,1976.0,Athletics,Athletics,4x400m relay,"HOFMEISTER, Franz-Peter",Men,FRG,West Germany,M,Bronze
295,Montreal,1976.0,Athletics,Athletics,high jump,"SIMEONI, Sara",Women,ITA,Italy,W,Silver
296,Montreal,1976.0,Athletics,Athletics,4x400m relay,"SCHMID, Harald",Men,FRG,West Germany,M,Bronze
297,Montreal,1976.0,Athletics,Athletics,4x400m relay,"GREENE-JILES, Pamela",Women,USA,United States,W,Silver
298,Montreal,1976.0,Athletics,Athletics,discus throw,"VERGOVA-PETKOVA, Maria",Women,BUL,Bulgaria,W,Silver
299,Montreal,1976.0,Athletics,Athletics,800m,"JUANTORENA, Alberto",Men,CUB,Cuba,M,Gold
300,Montreal,1976.0,Athletics,Athletics,discus throw,"WILKINS, Malcolm Maurice",Men,USA,United States,M,Gold
301,Montreal,1976.0,Athletics,Athletics,4x400m relay,"SAPENTER, Deborah Elaine",Women,USA,United States,W,Silver
302,Montreal,1976.0,Athletics,Athletics,110m hurdles,"CASANAS RAMIREZ, Alejandro",Men,CUB,Cuba,M,Silver
303,Montreal,1976.0,Athletics,Athletics,1500m,"KLAPEZYNSKI-BRUNS, Ulrike",Women,GDR,East Germany,W,Bronze
304,Montreal,1976.0,Athletics,Athletics,4x100m relay,"JONES, John Wesley",Men,USA,United States,M,Gold
305,Montreal,1976.0,Athletics,Athletics,100m,"HELTEN, Inge",Women,FRG,West Germany,W,Bronze
306,Montreal,1976.0,Athletics,Athletics,4x100m relay,"AKSININ, Aleksandr",Men,URS,Soviet Union,M,Bronze
307,Montreal,1976.0,Athletics,Athletics,4x100m relay,"PROROCHENKO, Tatiana",Women,URS,Soviet Union,W,Bronze
308,Montreal,1976.0,Athletics,Athletics,100m,"CRAWFORD, Hasely",Men,TRI,Trinidad and Tobago,M,Gold
309,Montreal,1976.0,Athletics,Athletics,4x100m relay,"ZHARKOVA-MASLAKOVA, Liudmila",Women,URS,Soviet Union,W,Bronze
310,Montreal,1976.0,Athletics,Athletics,4x100m relay,"KRONIGER, Annegret",Women,FRG,West Germany,W,Silver
311,Montreal,1976.0,Athletics,Athletics,javelin throw,"BECKER-STEINER, Marion",Women,FRG,West Germany,W,Silver
312,Montreal,1976.0,Basketball,Basketball,basketball,"GEORGIJEVSKI, Blagoje",Men,YUG,Yugoslavia,M,Silver
313,Montreal,1976.0,Basketball,Basketball,basketball,"SKERLATOVA, Girgina",Women,BUL,Bulgaria,W,Bronze
314,Montreal,1976.0,Basketball,Basketball,basketball,"OVECHKINA, Tatiana",Women,URS,Soviet Union,W,Gold
315,Montreal,1976.0,Basketball,Basketball,basketball,"MIKHAILOVA, Snezhana",Women,BUL,Bulgaria,W,Bronze
316,Montreal,1976.0,Basketball,Basketball,basketball,"LIEBERMAN, Nancy Lizabeth",Women,USA,United States,W,Silver
317,Montreal,1976.0,Basketball,Basketball,basketball,"ZAKHAROVA-NADIROVA, Tatiana",Women,URS,Soviet Union,W,Gold
318,Montreal,1976.0,Basketball,Basketball,basketball,"MARQUIS, Gail Annette",Women,USA,United States,W,Silver
319,Montreal,1976.0,Basketball,Basketball,basketball,"MAY, Scott Glenn",Men,USA,United States,M,Gold
320,Montreal,1976.0,Basketball,Basketball,basketball,"LEWIS, Charlotte",Women,USA,United States,W,Silver
321,Montreal,1976.0,Basketball,Basketball,basketball,"KORKIYA, Mikhail",Men,URS,Soviet Union,M,Bronze
322,Montreal,1976.0,Basketball,Basketball,basketball,"KUPCHAK, Mitchell",Men,USA,United States,M,Gold
323,Montreal,1976.0,Basketball,Basketball,basketball,"METODIEVA, Penka",Women,BUL,Bulgaria,W,Bronze
324,Montreal,1976.0,Basketball,Basketball,basketball,"DANTLEY, Adrian Delano",Men,USA,United States,M,Gold
325,Montreal,1976.0,Basketball,Basketball,basketball,"JELOVAC, Vinko",Men,YUG,Yugoslavia,M,Silver
326,Montreal,1976.0,Basketball,Basketball,basketball,"KURVYAKOVA, Raisa",Women,URS,Soviet Union,W,Gold
327,Montreal,1976.0,Basketball,Basketball,basketball,"GIUROVA, Krassimira",Women,BUL,Bulgaria,W,Bronze
328,Montreal,1976.0,Basketball,Basketball,basketball,"COSIC, Kresimir",Men,YUG,Yugoslavia,M,Silver
329,Montreal,1976.0,Basketball,Basketball,basketball,"SHEPPARD, Steven",Men,USA,United States,M,Gold
330,Montreal,1976.0,Basketball,Basketball,basketball,"FERYABNIKOVA, Nelli",Women,URS,Soviet Union,W,Gold
331,Montreal,1976.0,Basketball,Basketball,basketball,"RUPSHENE, Angelia",Women,URS,Soviet Union,W,Gold
332,Montreal,1976.0,Basketball,Basketball,basketball,"FORD, Philip Jackson, Jr.",Men,USA,United States,M,Gold
333,Montreal,1976.0,Basketball,Basketball,basketball,"ROJCEWICZ, Susan Marie",Women,USA,United States,W,Silver
334,Montreal,1976.0,Basketball,Basketball,basketball,"CARR, Kenneth Alan",Men,USA,United States,M,Gold
335,Montreal,1976.0,Basketball,Basketball,basketball,"MYSHKIN, Anatoli",Men,URS,Soviet Union,M,Bronze
336,Montreal,1976.0,Basketball,Basketball,basketball,"MAKAVEEVA, Petkana",Women,BUL,Bulgaria,W,Bronze
337,Montreal,1976.0,Basketball,Basketball,basketball,"ARZAMASKOV, Vladimir",Men,URS,Soviet Union,M,Bronze
338,Montreal,1976.0,Basketball,Basketball,basketball,"SHUVAEVA-OLKHOVA, Nadezhda",Women,URS,Soviet Union,W,Gold
339,Montreal,1976.0,Basketball,Basketball,basketball,"DAVIS, Walter Paul",Men,USA,United States,M,Gold
340,Montreal,1976.0,Basketball,Basketball,basketball,"BOGDANOVA, Krasimira",Women,BUL,Bulgaria,W,Bronze
341,Montreal,1976.0,Basketball,Basketball,basketball,"BROGDEN, Cinderella Jane",Women,USA,United States,W,Silver
342,Montreal,1976.0,Basketball,Basketball,basketball,"SOLMAN, Damir",Men,YUG,Yugoslavia,M,Silver
343,Montreal,1976.0,Basketball,Basketball,basketball,"BARISHEVA-KOROSTELEVA, Olga",Women,URS,Soviet Union,W,Gold
344,Montreal,1976.0,Basketball,Basketball,basketball,"BELOV, Sergei",Men,URS,Soviet Union,M,Bronze
345,Montreal,1976.0,Basketball,Basketball,basketball,"SLAVNIC, Zoran",Men,YUG,Yugoslavia,M,Silver
346,Montreal,1976.0,Basketball,Basketball,basketball,"DELIBASIC, Mirza",Men,YUG,Yugoslavia,M,Silver
347,Montreal,1976.0,Basketball,Basketball,basketball,"GRUNFELD, Ernest",Men,USA,United States,M,Gold
348,Montreal,1976.0,Basketball,Basketball,basketball,"DILOVA-BRAYNOVA, Diana",Women,BUL,Bulgaria,W,Bronze
349,Montreal,1976.0,Basketball,Basketball,basketball,"SUKHARNOVA, Olga",Women,URS,Soviet Union,W,Gold
350,Montreal,1976.0,Basketball,Basketball,basketball,"SEMENOVA, Iuliana",Women,URS,Soviet Union,W,Gold
351,Montreal,1976.0,Basketball,Basketball,basketball,"VARAJIC, Zarko",Men,YUG,Yugoslavia,M,Silver
352,Montreal,1976.0,Basketball,Basketball,basketball,"LAGARDE, Thomas Joseph",Men,USA,United States,M,Gold
353,Montreal,1976.0,Basketball,Basketball,basketball,"BUCKNER, William Quinn",Men,USA,United States,M,Gold
354,Montreal,1976.0,Basketball,Basketball,basketball,"ZAKHAROVA, Nadezhda",Women,URS,Soviet Union,W,Gold
355,Montreal,1976.0,Basketball,Basketball,basketball,"EDESHKO, Ivan",Men,URS,Soviet Union,M,Bronze
356,Montreal,1976.0,Basketball,Basketball,basketball,"TKACHENKO, Vladimir",Men,URS,Soviet Union,M,Bronze
357,Montreal,1976.0,Basketball,Basketball,basketball,"ZHARMUKHAMEDOV, Alzhan",Men,URS,Soviet Union,M,Bronze
358,Montreal,1976.0,Basketball,Basketball,basketball,"KNEGO, Andro",Men,YUG,Yugoslavia,M,Silver
359,Montreal,1976.0,Basketball,Basketball,basketball,"GOLTCHEVA, Nadka",Women,BUL,Bulgaria,W,Bronze
360,Montreal,1976.0,Basketball,Basketball,basketball,"ROBERTS, Patricia Ann",Women,USA,United States,W,Silver
361,Montreal,1976.0,Basketball,Basketball,basketball,"BELOV, Aleksandr",Men,URS,Soviet Union,M,Bronze
362,Montreal,1976.0,Basketball,Basketball,basketball,"ZIZIC, Rajko",Men,YUG,Yugoslavia,M,Silver
363,Montreal,1976.0,Basketball,Basketball,basketball,"HARRIS, Lusia Mae",Women,USA,United States,W,Silver
364,Montreal,1976.0,Basketball,Basketball,basketball,"HEAD, Patricia Sue",Women,USA,United States,W,Silver
365,Montreal,1976.0,Basketball,Basketball,basketball,"HUBBARD, Phillip Gregory",Men,USA,United States,M,Gold
366,Montreal,1976.0,Basketball,Basketball,basketball,"MAKEEV, Andrei",Men,URS,Soviet Union,M,Bronze
367,Montreal,1976.0,Basketball,Basketball,basketball,"DUNKLE, Nancy Lynn",Women,USA,United States,W,Silver
368,Montreal,1976.0,Basketball,Basketball,basketball,"MEYERS, Ann Elizabeth",Women,USA,United States,W,Silver
369,Montreal,1976.0,Basketball,Basketball,basketball,"JERKOV, Zeljko",Men,YUG,Yugoslavia,M,Silver
370,Montreal,1976.0,Basketball,Basketball,basketball,"STOYANOVA, Maria",Women,BUL,Bulgaria,W,Bronze
371,Montreal,1976.0,Basketball,Basketball,basketball,"O'CONNOR, Mary Anne",Women,USA,United States,W,Silver
372,Montreal,1976.0,Basketball,Basketball,basketball,"STOYANOVA, Penka",Women,BUL,Bulgaria,W,Bronze
373,Montreal,1976.0,Basketball,Basketball,basketball,"SALNIKOV, Aleksandr",Men,URS,Soviet Union,M,Bronze
374,Montreal,1976.0,Basketball,Basketball,basketball,"ARMSTRONG, Michael Taylor (Tate)",Men,USA,United States,M,Gold
375,Montreal,1976.0,Basketball,Basketball,basketball,"KICANOVIC, Dragan",Men,YUG,Yugoslavia,M,Silver
376,Montreal,1976.0,Basketball,Basketball,basketball,"KLIMOVA, Natalya",Women,URS,Soviet Union,W,Gold
377,Montreal,1976.0,Basketball,Basketball,basketball,"MILOSERDOV, Valeri",Men,URS,Soviet Union,M,Bronze
378,Montreal,1976.0,Basketball,Basketball,basketball,"ZHIGILY, Vladimir",Men,URS,Soviet Union,M,Bronze
379,Montreal,1976.0,Basketball,Basketball,basketball,"DAUNENE, Tamara",Women,URS,Soviet Union,W,Gold
380,Montreal,1976.0,Basketball,Basketball,basketball,"DALIPAGIC, Drazen",Men,YUG,Yugoslavia,M,Silver
381,Montreal,1976.0,Basketball,Basketball,basketball,"YORDANOVA, Todorka",Women,BUL,Bulgaria,W,Bronze
382,Montreal,1976.0,Basketball,Basketball,basketball,"CHTARKELOVA, Margarita",Women,BUL,Bulgaria,W,Bronze
383,Montreal,1976.0,Basketball,Basketball,basketball,"SIMPSON, Julienne Brazinski",Women,USA,United States,W,Silver
384,Montreal,1976.0,Boxing,Boxing,63.5 - 67kg (welterweight),"GAMARRO, Pedro José",Men,VEN,Venezuela,M,Silver
385,Montreal,1976.0,Boxing,Boxing,67 - 71kg (light-middleweight),"SAVCHENKO, Viktor",Men,URS,Soviet Union,M,Bronze
386,Montreal,1976.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"SZCZERBA, Kazimierz",Men,POL,Poland,M,Bronze
387,Montreal,1976.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"KOLEV, Vladimir",Men,BUL,Bulgaria,M,Bronze
388,Montreal,1976.0,Boxing,Boxing,71-75kg,"MARTINEZ SANCHEZ, Luis Felipe",Men,CUB,Cuba,M,Bronze
389,Montreal,1976.0,Boxing,Boxing,57 - 60kg (lightweight),"DAVIS, Howard Edward, Jr.",Men,USA,United States,M,Gold
390,Montreal,1976.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"SPINKS, Leonard, Jr.",Men,USA,United States,M,Gold
391,Montreal,1976.0,Boxing,Boxing,+ 81kg (heavyweight),"TATE, John",Men,USA,United States,M,Bronze
392,Montreal,1976.0,Boxing,Boxing,54 - 57kg (featherweight),"KOSEDOWSKI, Leszek",Men,POL,Poland,M,Bronze
393,Montreal,1976.0,Boxing,Boxing,48 - 51kg (flyweight),"TOROSYAN, David",Men,URS,Soviet Union,M,Bronze
394,Montreal,1976.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"LEONARD, Ray Charles",Men,USA,United States,M,Gold
395,Montreal,1976.0,Boxing,Boxing,51 - 54kg (bantamweight),"COWDELL, Patrick",Men,GBR,United Kingdom,M,Bronze
396,Montreal,1976.0,Boxing,Boxing,+ 81kg (heavyweight),"STEVENSON, Teofilo",Men,CUB,Cuba,M,Gold
397,Montreal,1976.0,Boxing,Boxing,54 - 57kg (featherweight),"PAREDES, Juan",Men,MEX,Mexico,M,Bronze
398,Montreal,1976.0,Boxing,Boxing,- 48kg (light-flyweight),"MALDONADO, Orlando",Men,PUR,Puerto Rico*,M,Bronze
399,Montreal,1976.0,Boxing,Boxing,54 - 57kg (featherweight),"HERRERA VERA, Angel",Men,CUB,Cuba,M,Gold
400,Montreal,1976.0,Boxing,Boxing,48 - 51kg (flyweight),"DUVALON CARRION, Ramon",Men,CUB,Cuba,M,Silver
401,Montreal,1976.0,Boxing,Boxing,71-75kg,"SPINKS, Michael L.",Men,USA,United States,M,Gold
402,Montreal,1976.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"DAFINOIU, Costica",Men,ROU,Romania,M,Bronze
403,Montreal,1976.0,Boxing,Boxing,48 - 51kg (flyweight),"RANDOLPH, Leonard",Men,USA,United States,M,Gold
404,Montreal,1976.0,Boxing,Boxing,- 48kg (light-flyweight),"HERNANDEZ PADRON, Jorge",Men,CUB,Cuba,M,Gold
405,Montreal,1976.0,Boxing,Boxing,+ 81kg (heavyweight),"SIMON, Mircea",Men,ROU,Romania,M,Silver
406,Montreal,1976.0,Boxing,Boxing,57 - 60kg (lightweight),"RUSEVSKI, Ace",Men,YUG,Yugoslavia,M,Bronze
407,Montreal,1976.0,Boxing,Boxing,63.5 - 67kg (welterweight),"ZILBERMAN, Victor",Men,ROU,Romania,M,Bronze
408,Montreal,1976.0,Boxing,Boxing,67 - 71kg (light-middleweight),"GARBEY, Rolando",Men,CUB,Cuba,M,Bronze
409,Montreal,1976.0,Boxing,Boxing,51 - 54kg (bantamweight),"GU, Young Jo",Men,PRK,"Korea, North",M,Gold
410,Montreal,1976.0,Boxing,Boxing,71-75kg,"RISKIEV, Rufat",Men,URS,Soviet Union,M,Silver
411,Montreal,1976.0,Boxing,Boxing,+ 81kg (heavyweight),"HILL, Clarence",Men,BER,Bermuda*,M,Bronze
412,Montreal,1976.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"ALDAMA CABRERA, Andres",Men,CUB,Cuba,M,Silver
413,Montreal,1976.0,Boxing,Boxing,48 - 51kg (flyweight),"BLAZYNSKI, Leszek",Men,POL,Poland,M,Bronze
414,Montreal,1976.0,Boxing,Boxing,63.5 - 67kg (welterweight),"BACHFELD, Jochen",Men,GDR,East Germany,M,Gold
415,Montreal,1976.0,Boxing,Boxing,57 - 60kg (lightweight),"SOLOMIN, Vasili",Men,URS,Soviet Union,M,Bronze
416,Montreal,1976.0,Boxing,Boxing,- 48kg (light-flyweight),"LI, Byong Uk",Men,PRK,"Korea, North",M,Silver
417,Montreal,1976.0,Boxing,Boxing,67 - 71kg (light-middleweight),"KACAR, Tadija",Men,YUG,Yugoslavia,M,Silver
418,Montreal,1976.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"GORTAT, Janusz",Men,POL,Poland,M,Bronze
419,Montreal,1976.0,Boxing,Boxing,- 48kg (light-flyweight),"POOLTARAT, Payao",Men,THA,Thailand,M,Bronze
420,Montreal,1976.0,Boxing,Boxing,51 - 54kg (bantamweight),"MOONEY, Charles Michael",Men,USA,United States,M,Silver
421,Montreal,1976.0,Boxing,Boxing,54 - 57kg (featherweight),"NOWAKOWSKI, Richard",Men,GDR,East Germany,M,Silver
422,Montreal,1976.0,Boxing,Boxing,57 - 60kg (lightweight),"CUTOV, Simion",Men,ROU,Romania,M,Silver
423,Montreal,1976.0,Boxing,Boxing,67 - 71kg (light-middleweight),"RYBICKI, Jerzy",Men,POL,Poland,M,Gold
424,Montreal,1976.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"SORIA CABRERA, Sixto",Men,CUB,Cuba,M,Silver
425,Montreal,1976.0,Boxing,Boxing,71-75kg,"NASTAC, Alexandru",Men,ROU,Romania,M,Bronze
426,Montreal,1976.0,Boxing,Boxing,51 - 54kg (bantamweight),"RYBAKOV, Viktor",Men,URS,Soviet Union,M,Bronze
427,Montreal,1976.0,Boxing,Boxing,63.5 - 67kg (welterweight),"SKRICEK, Reinhard",Men,FRG,West Germany,M,Bronze
428,Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"HELM, Rüdiger",Men,GDR,East Germany,M,Bronze
429,Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"ROGOV, Aleksandr",Men,URS,Soviet Union,M,Gold
430,Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"OPARA, Jerzy",Men,POL,Poland,M,Silver
431,Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"DEGTYAREV, Aleksandr",Men,URS,Soviet Union,M,Gold
432,Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"DIBA, Vasile",Men,ROU,Romania,M,Bronze
433,Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"GOPOVA-TROFIMOVA, Nina",Women,URS,Soviet Union,W,Gold
